Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
412002,1,2/16/2016,2/21/2016,1845084,0,191,4,USD
412003,1,2/16/2016,2/21/2016,311493,10,2275,1,CAD
412004,1,2/16/2016,2/21/2016,1076568,37,2050,4,GBP
412005,1,2/16/2016,2/21/2016,1838833,0,1271,1,USD
412006,1,2/16/2016,2/26/2016,375538,10,1771,3,CAD
412007,1,2/16/2016,2/26/2016,213985,9,1755,1,CAD
412008,1,2/16/2016,2/26/2016,950191,41,394,6,GBP
412009,1,2/16/2016,2/26/2016,1375827,43,1693,6,USD
412010,1,2/16/2016,2/26/2016,1428180,44,126,2,USD
412011,1,2/16/2016,2/26/2016,1698157,63,1261,10,USD
412012,1,2/16/2016,2/26/2016,1813538,57,1365,2,USD
412013,1,2/16/2016,2/26/2016,587649,24,1612,1,EUR
412014,1,2/16/2016,2/26/2016,1474834,53,1650,3,USD
412015,1,2/16/2016,2/26/2016,1240530,57,1600,1,USD
413001,1,2/17/2016,2/26/2016,1857461,45,1689,10,USD
413002,1,2/17/2016,2/26/2016,943159,37,1613,3,GBP
413003,1,2/17/2016,2/26/2016,1049709,42,1645,3,GBP
413005,1,2/17/2016,2/26/2016,1437978,64,2011,1,USD
413007,1,2/17/2016,2/26/2016,986569,40,1704,2,GBP
413008,1,2/17/2016,2/26/2016,703938,28,148,1,EUR
413009,1,2/17/2016,2/26/2016,1868588,44,1308,4,USD
413010,1,2/17/2016,2/26/2016,122511,6,1268,2,AUD
413011,1,2/17/2016,2/26/2016,246888,0,1637,5,CAD
413012,1,2/17/2016,2/25/2016,980266,36,1305,3,GBP
413013,1,2/17/2016,2/25/2016,1737226,55,1115,1,USD
413014,1,2/17/2016,2/25/2016,1062632,37,65,1,GBP
413015,1,2/17/2016,2/25/2016,200992,9,1779,1,CAD
413016,1,2/17/2016,2/25/2016,366856,8,2106,3,CAD
413017,1,2/17/2016,2/25/2016,1239489,59,76,1,USD
413018,1,2/17/2016,2/25/2016,643186,17,1582,1,EUR
413020,1,2/17/2016,2/25/2016,2096292,50,1615,1,USD
413023,1,2/17/2016,2/25/2016,1461041,63,166,3,USD
414001,1,2/18/2016,2/25/2016,858760,31,50,3,EUR
414002,1,2/18/2016,2/25/2016,1290284,54,1694,2,USD
414003,1,2/18/2016,2/25/2016,923165,37,1361,4,GBP
414004,1,2/18/2016,2/25/2016,131976,4,2160,4,AUD
414005,1,2/18/2016,2/25/2016,1094291,41,1719,2,GBP
414007,1,2/18/2016,2/25/2016,2055720,50,1295,1,USD
414008,1,2/18/2016,2/25/2016,1441384,48,1289,5,USD
414009,1,2/18/2016,2/25/2016,1568316,66,1438,6,USD
414010,1,2/18/2016,2/25/2016,1279593,63,133,1,USD
414011,1,2/18/2016,2/25/2016,1952169,51,1836,2,USD
414012,1,2/18/2016,2/25/2016,368190,8,1655,4,CAD
414013,1,2/18/2016,2/25/2016,1771296,64,1913,2,USD
414014,1,2/18/2016,2/25/2016,1338452,54,1081,1,USD
414015,1,2/18/2016,2/25/2016,1849306,0,2250,2,USD
414016,1,2/18/2016,2/28/2016,574956,0,1816,1,EUR
414017,1,2/18/2016,2/27/2016,728312,30,1073,2,EUR
414018,1,2/18/2016,2/27/2016,737327,30,2458,2,EUR
414020,1,2/18/2016,2/27/2016,1745187,56,1298,5,USD
414021,1,2/18/2016,2/27/2016,544035,19,1763,3,EUR
414022,1,2/18/2016,2/27/2016,328988,10,2494,6,CAD
414023,1,2/18/2016,2/27/2016,1749380,65,1654,1,USD
414024,1,2/18/2016,2/27/2016,1229784,50,2008,1,USD
415000,1,2/19/2016,2/27/2016,1676628,56,1218,2,USD
415002,1,2/19/2016,2/27/2016,758321,30,1239,2,EUR
415003,1,2/19/2016,2/27/2016,1870877,55,1262,2,USD
415004,1,2/19/2016,2/27/2016,1320851,63,1411,1,USD
415005,1,2/19/2016,2/27/2016,1592800,66,2082,4,USD
415007,1,2/19/2016,2/27/2016,1599307,51,108,1,USD
415008,1,2/19/2016,2/27/2016,2026025,63,427,3,USD
415009,1,2/19/2016,2/27/2016,402995,23,87,8,EUR
415011,1,2/19/2016,2/27/2016,450041,23,421,2,EUR
415012,1,2/19/2016,2/27/2016,390781,0,1991,1,CAD
415014,1,2/19/2016,3/1/2016,70912,5,2225,5,AUD
415015,1,2/19/2016,3/1/2016,1379027,44,1719,2,USD
415016,1,2/19/2016,3/1/2016,38613,0,1766,1,AUD
415017,1,2/19/2016,2/27/2016,1162503,37,1071,1,GBP
416000,1,2/20/2016,2/27/2016,1566584,0,960,1,USD
416001,1,2/20/2016,2/26/2016,1076623,0,438,3,GBP
416002,1,2/20/2016,3/1/2016,1900678,43,1968,3,USD
416003,1,2/20/2016,3/1/2016,916866,40,1191,3,GBP
416004,1,2/20/2016,3/1/2016,1304093,45,2059,2,USD
416007,1,2/20/2016,3/1/2016,413117,0,182,3,EUR
416008,1,2/20/2016,2/28/2016,757767,30,1612,3,EUR
416009,1,2/20/2016,2/28/2016,1202046,0,2143,2,USD
416010,1,2/20/2016,3/3/2016,1130812,42,1456,3,GBP
416011,1,2/20/2016,3/3/2016,1049861,37,1639,2,GBP
416012,1,2/20/2016,3/3/2016,446470,0,2152,2,EUR
416013,1,2/20/2016,2/29/2016,1548410,59,2095,7,USD
416014,1,2/20/2016,2/29/2016,724534,28,1658,4,EUR
416015,1,2/20/2016,2/29/2016,723572,0,296,1,EUR
416017,1,2/20/2016,3/2/2016,591028,27,1862,4,EUR
416018,1,2/20/2016,3/2/2016,610264,16,1183,6,EUR
416019,1,2/20/2016,3/2/2016,2023185,64,1258,2,USD
416020,1,2/20/2016,3/2/2016,1119720,38,1597,2,GBP
416021,1,2/20/2016,3/2/2016,1156460,42,428,7,GBP
416022,1,2/20/2016,3/2/2016,135020,6,454,6,AUD
416024,1,2/20/2016,3/2/2016,1382226,0,610,4,USD
416028,1,2/20/2016,3/3/2016,403860,19,1966,3,EUR
416029,1,2/20/2016,3/3/2016,1833460,66,187,3,USD
416030,1,2/20/2016,3/3/2016,481077,22,2000,5,EUR
417000,1,2/21/2016,3/3/2016,832272,33,140,1,EUR
417001,1,2/21/2016,3/3/2016,241450,8,1779,3,CAD
418000,1,2/22/2016,3/3/2016,1258917,44,2085,7,USD
418001,1,2/22/2016,3/3/2016,990554,0,419,3,GBP
418002,1,2/22/2016,3/1/2016,2013268,0,460,1,USD
418003,1,2/22/2016,2/28/2016,1571124,55,670,10,USD
418005,1,2/22/2016,2/28/2016,828017,33,1992,5,EUR
418006,1,2/22/2016,2/28/2016,1789699,61,1593,6,USD
418007,1,2/22/2016,2/28/2016,724370,0,2104,1,EUR
418008,1,2/22/2016,2/29/2016,927241,38,491,2,GBP
418009,1,2/22/2016,2/29/2016,1846024,0,1168,4,USD
418011,1,2/22/2016,2/26/2016,1986927,64,2435,4,USD
418012,1,2/22/2016,2/26/2016,996031,0,1594,8,GBP
418013,1,2/22/2016,2/26/2016,831657,32,737,3,EUR
419000,1,2/23/2016,2/26/2016,1606675,47,46,3,USD
419001,1,2/23/2016,2/26/2016,1549412,47,1602,3,USD
419002,1,2/23/2016,2/26/2016,1725975,66,126,3,USD
419003,1,2/23/2016,2/26/2016,1575457,59,2020,2,USD
419004,1,2/23/2016,2/26/2016,946857,0,429,1,GBP
419005,1,2/23/2016,3/2/2016,1128295,0,1644,6,GBP
419006,1,2/23/2016,3/3/2016,463947,27,1007,1,EUR
419007,1,2/23/2016,3/3/2016,2030206,66,1580,1,USD
419008,1,2/23/2016,3/3/2016,672896,18,138,4,EUR
419009,1,2/23/2016,3/3/2016,500332,24,459,3,EUR
419010,1,2/23/2016,3/3/2016,1275802,59,313,3,USD
419011,1,2/23/2016,3/3/2016,2015900,55,1327,10,USD
419012,1,2/23/2016,3/3/2016,1013255,42,1823,1,GBP
419013,1,2/23/2016,3/3/2016,625297,13,1278,4,EUR
419014,1,2/23/2016,3/3/2016,1921651,44,1678,10,USD
419015,1,2/23/2016,3/3/2016,1658273,65,1622,1,USD
419016,1,2/23/2016,3/3/2016,1668828,50,2137,5,USD
420000,1,2/24/2016,3/3/2016,1583170,63,710,5,USD
420001,1,2/24/2016,3/3/2016,1782076,55,1827,1,USD
420003,1,2/24/2016,3/3/2016,424546,0,1188,3,EUR
420005,1,2/24/2016,3/2/2016,1304549,44,2400,1,USD
420006,1,2/24/2016,3/2/2016,679190,16,1642,2,EUR
420007,1,2/24/2016,3/2/2016,2006644,64,305,1,USD
420008,1,2/24/2016,3/2/2016,325088,8,1574,1,CAD
420009,1,2/24/2016,3/2/2016,277538,9,1671,10,CAD
420010,1,2/24/2016,3/2/2016,2011796,44,147,7,USD
420011,1,2/24/2016,3/2/2016,1699480,61,938,1,USD
420012,1,2/24/2016,3/2/2016,2037919,0,2091,1,USD
420013,1,2/24/2016,3/3/2016,473689,22,2004,1,EUR
420014,1,2/24/2016,3/3/2016,831657,33,106,5,EUR
420015,1,2/24/2016,3/3/2016,1392224,48,1436,1,USD
420016,1,2/24/2016,3/3/2016,1209643,51,69,1,USD
420017,1,2/24/2016,3/3/2016,337695,10,1208,2,CAD
420018,1,2/24/2016,3/3/2016,1115485,36,2383,1,GBP
420019,1,2/24/2016,3/3/2016,1157497,41,1703,10,GBP
420020,1,2/24/2016,3/3/2016,143278,4,106,1,AUD
420021,1,2/24/2016,3/3/2016,944448,39,61,2,GBP
421000,1,2/25/2016,3/3/2016,1003788,38,75,4,GBP
421001,1,2/25/2016,3/3/2016,208556,8,1058,3,CAD
421003,1,2/25/2016,3/3/2016,308410,10,1991,2,CAD
421004,1,2/25/2016,3/3/2016,607841,15,1672,5,EUR
421006,1,2/25/2016,3/3/2016,275718,8,118,1,CAD
421008,1,2/25/2016,3/3/2016,217102,0,1806,8,CAD
421009,1,2/25/2016,3/1/2016,1886071,44,1446,2,USD
421010,1,2/25/2016,3/1/2016,1984649,50,1817,4,USD
421012,1,2/25/2016,3/1/2016,1558588,55,1651,8,USD
421014,1,2/25/2016,3/1/2016,1319610,0,1291,1,USD
421015,1,2/25/2016,3/15/2016,34850,5,1601,4,AUD
421016,1,2/25/2016,3/15/2016,1332152,65,187,2,USD
421017,1,2/25/2016,3/15/2016,1068402,41,1177,3,GBP
421019,1,2/25/2016,3/15/2016,1431767,53,1623,5,USD
421020,1,2/25/2016,3/15/2016,811912,31,1202,3,EUR
421021,1,2/25/2016,3/15/2016,1918131,45,1427,1,USD
421022,1,2/25/2016,3/15/2016,1926067,43,1720,4,USD
422000,1,2/26/2016,3/15/2016,3002,4,1591,2,AUD
422001,1,2/26/2016,3/15/2016,543610,23,1687,2,EUR
422002,1,2/26/2016,3/15/2016,350710,8,2033,3,CAD
422003,1,2/26/2016,3/15/2016,1886071,44,1693,3,USD
422004,1,2/26/2016,3/15/2016,972852,41,498,4,GBP
422005,1,2/26/2016,3/15/2016,1732661,61,127,1,USD
422006,1,2/26/2016,3/15/2016,910064,40,1749,1,GBP
422007,1,2/26/2016,3/15/2016,3575,5,1419,3,AUD
422008,1,2/26/2016,3/15/2016,1591998,63,1378,4,USD
422009,1,2/26/2016,3/15/2016,1912902,50,1585,6,USD
422010,1,2/26/2016,3/15/2016,1157063,41,410,1,GBP
422012,1,2/26/2016,3/15/2016,2065513,44,2124,9,USD
422013,1,2/26/2016,3/15/2016,330125,10,1489,2,CAD
423001,1,2/27/2016,3/15/2016,255536,8,92,7,CAD
423002,1,2/27/2016,3/15/2016,1716435,53,2039,1,USD
423003,1,2/27/2016,3/15/2016,1969221,0,85,1,USD
423004,1,2/27/2016,3/3/2016,979318,42,1250,2,GBP
423005,1,2/27/2016,3/3/2016,2055764,50,1170,3,USD
423006,1,2/27/2016,3/3/2016,626560,12,1636,4,EUR
423007,1,2/27/2016,3/3/2016,1831518,48,1694,3,USD
423008,1,2/27/2016,3/3/2016,1112418,37,1010,5,GBP
423009,1,2/27/2016,3/3/2016,1346611,0,1164,2,USD
423010,1,2/27/2016,3/10/2016,126852,6,1635,3,AUD
423011,1,2/27/2016,3/10/2016,1388042,45,24,1,USD
423012,1,2/27/2016,3/10/2016,690042,14,131,5,EUR
423013,1,2/27/2016,3/10/2016,206717,0,2112,2,CAD
423014,1,2/27/2016,3/4/2016,1910016,0,1428,2,USD
423015,1,2/27/2016,3/1/2016,2031187,0,1648,2,USD
423016,1,2/27/2016,3/5/2016,1373708,51,1660,1,USD
423018,1,2/27/2016,3/5/2016,118540,4,292,6,AUD
423019,1,2/27/2016,3/5/2016,908887,37,1571,5,GBP
423020,1,2/27/2016,3/5/2016,1239780,53,1446,2,USD
423021,1,2/27/2016,3/5/2016,517556,22,147,2,EUR
424000,1,2/28/2016,3/5/2016,1668458,0,2010,5,USD
425000,1,2/29/2016,3/15/2016,1657885,0,1311,2,USD
425001,1,2/29/2016,3/10/2016,510088,0,189,1,EUR
425002,1,2/29/2016,3/10/2016,1017264,40,1623,2,GBP
425003,1,2/29/2016,3/10/2016,876454,32,1650,5,EUR
425004,1,2/29/2016,3/10/2016,784001,28,2154,2,EUR
425005,1,2/29/2016,3/10/2016,333947,10,173,1,CAD
425006,1,2/29/2016,3/10/2016,724534,28,50,5,EUR
425007,1,2/29/2016,3/10/2016,932629,38,2511,7,GBP
426000,1,3/1/2016,3/10/2016,256475,9,1235,9,CAD
426001,1,3/1/2016,3/10/2016,1178236,0,35,6,GBP
426002,1,3/1/2016,3/7/2016,1737921,59,1371,6,USD
426003,1,3/1/2016,3/7/2016,695534,12,1198,1,EUR
426004,1,3/1/2016,3/7/2016,1500391,0,144,3,USD
426005,1,3/1/2016,3/10/2016,1146045,40,1058,2,GBP
426006,1,3/1/2016,3/10/2016,774742,30,1031,1,EUR
426007,1,3/1/2016,3/10/2016,1680645,0,447,2,USD
427001,1,3/2/2016,3/17/2016,285421,8,423,1,CAD
427002,1,3/2/2016,3/17/2016,952345,39,55,1,GBP
427003,1,3/2/2016,3/17/2016,1433628,61,56,8,USD
427005,1,3/2/2016,3/17/2016,129494,2,1669,2,AUD
427006,1,3/2/2016,3/17/2016,1490471,43,1637,1,USD
427007,1,3/2/2016,3/17/2016,2037884,53,1021,2,USD
427008,1,3/2/2016,3/17/2016,1410548,64,171,7,USD
427009,1,3/2/2016,3/17/2016,283881,10,1612,2,CAD
427010,1,3/2/2016,3/17/2016,1391462,53,1597,2,USD
428000,1,3/3/2016,3/17/2016,1361042,50,1607,1,USD
428001,1,3/3/2016,3/17/2016,211746,8,2096,2,CAD
428002,1,3/3/2016,3/17/2016,948175,42,244,4,GBP
428003,1,3/3/2016,3/17/2016,1208558,65,979,7,USD
428004,1,3/3/2016,3/17/2016,909339,37,1615,8,GBP
428005,1,3/3/2016,3/17/2016,1438477,63,2517,2,USD
428007,1,3/3/2016,3/17/2016,710555,28,2086,9,EUR
428009,1,3/3/2016,3/17/2016,12160,6,1487,2,AUD
428010,1,3/3/2016,3/17/2016,717070,30,1656,5,EUR
428011,1,3/3/2016,3/17/2016,1302636,57,167,5,USD
429001,1,3/4/2016,3/17/2016,1968675,59,459,2,USD
429002,1,3/4/2016,3/17/2016,1513963,57,2101,1,USD
429003,1,3/4/2016,3/17/2016,536368,24,91,1,EUR
429004,1,3/4/2016,3/17/2016,1482039,43,78,1,USD
429005,1,3/4/2016,3/17/2016,1163780,36,1544,4,GBP
429006,1,3/4/2016,3/17/2016,1049326,0,28,2,GBP
429007,1,3/4/2016,3/11/2016,789600,28,2085,3,EUR
430000,1,3/5/2016,3/11/2016,1736140,45,458,5,USD
430002,1,3/5/2016,3/11/2016,1389855,57,2378,2,USD
430003,1,3/5/2016,3/11/2016,1478631,0,2014,2,USD
430004,1,3/5/2016,3/13/2016,1230421,59,138,4,USD
430005,1,3/5/2016,3/13/2016,1745076,0,639,2,USD
430006,1,3/5/2016,3/10/2016,1426096,61,2085,3,USD
430007,1,3/5/2016,3/10/2016,762959,30,1887,1,EUR
430008,1,3/5/2016,3/10/2016,2065524,59,183,5,USD
430009,1,3/5/2016,3/10/2016,397988,9,2027,6,CAD
430010,1,3/5/2016,3/10/2016,259457,8,1461,2,CAD
430012,1,3/5/2016,3/10/2016,1295537,50,522,2,USD
430013,1,3/5/2016,3/10/2016,1236256,0,2059,8,USD
430014,1,3/5/2016,3/14/2016,1853251,53,1598,3,USD
432000,1,3/7/2016,3/14/2016,1199008,37,2258,5,GBP
432001,1,3/7/2016,3/14/2016,239066,10,1293,2,CAD
432002,1,3/7/2016,3/14/2016,2041643,45,1182,2,USD
432003,1,3/7/2016,3/14/2016,1729878,0,1647,1,USD
432004,1,3/7/2016,3/20/2016,1425386,55,108,3,USD
432005,1,3/7/2016,3/20/2016,554027,20,113,4,EUR
433000,1,3/8/2016,3/20/2016,1762564,48,2263,8,USD
433001,1,3/8/2016,3/20/2016,1778536,45,1995,1,USD
433002,1,3/8/2016,3/20/2016,778498,30,1438,1,EUR
433003,1,3/8/2016,3/20/2016,1711283,54,1606,1,USD
433004,1,3/8/2016,3/20/2016,1299894,0,424,2,USD
433005,1,3/8/2016,3/11/2016,1661166,48,1951,10,USD
433006,1,3/8/2016,3/11/2016,2060646,45,1571,2,USD
433007,1,3/8/2016,3/11/2016,475071,19,295,1,EUR
434000,1,3/9/2016,3/11/2016,2060125,66,343,5,USD
434001,1,3/9/2016,3/11/2016,1492176,0,335,1,USD
434002,1,3/9/2016,3/18/2016,1560123,45,1170,8,USD
434004,1,3/9/2016,3/18/2016,2076403,50,1822,2,USD
434005,1,3/9/2016,3/18/2016,1544497,48,398,1,USD
434006,1,3/9/2016,3/18/2016,2070455,57,1118,2,USD
434007,1,3/9/2016,3/18/2016,918800,38,47,2,GBP
434008,1,3/9/2016,3/18/2016,926874,42,1106,6,GBP
434009,1,3/9/2016,3/18/2016,1133404,41,2387,1,GBP
434010,1,3/9/2016,3/18/2016,963780,0,1580,3,GBP
435000,1,3/10/2016,3/18/2016,1970893,45,1559,3,USD
435001,1,3/10/2016,3/18/2016,354096,9,1212,7,CAD
435002,1,3/10/2016,3/18/2016,1640635,63,1733,2,USD
435003,1,3/10/2016,3/18/2016,1324742,0,1761,2,USD
435004,1,3/10/2016,3/17/2016,1056183,42,1292,1,GBP
435005,1,3/10/2016,3/17/2016,1713539,0,222,2,USD
435007,1,3/10/2016,3/21/2016,1937404,55,1599,1,USD
435008,1,3/10/2016,3/21/2016,1916734,51,2115,6,USD
435009,1,3/10/2016,3/21/2016,892225,33,1454,4,EUR
435010,1,3/10/2016,3/21/2016,1818370,54,938,5,USD
435011,1,3/10/2016,3/21/2016,1055671,38,191,1,GBP
436000,1,3/11/2016,3/21/2016,800388,32,150,1,EUR
436001,1,3/11/2016,3/21/2016,1197294,36,140,1,GBP
436002,1,3/11/2016,3/21/2016,1668458,48,1228,3,USD
436003,1,3/11/2016,3/21/2016,1802052,64,2111,2,USD
436004,1,3/11/2016,3/21/2016,783691,29,1907,3,EUR
436006,1,3/11/2016,3/21/2016,875163,34,1706,1,EUR
436007,1,3/11/2016,3/21/2016,1966972,59,1681,1,USD
437000,1,3/12/2016,3/21/2016,459273,19,1294,2,EUR
437001,1,3/12/2016,3/21/2016,1150993,37,2099,2,GBP
437002,1,3/12/2016,3/21/2016,920138,0,2510,1,GBP
437003,1,3/12/2016,3/22/2016,1722271,48,1619,3,USD
437005,1,3/12/2016,3/22/2016,254407,8,635,2,CAD
437007,1,3/12/2016,3/22/2016,957843,38,146,1,GBP
437008,1,3/12/2016,3/22/2016,1062944,39,1705,2,GBP
437009,1,3/12/2016,3/22/2016,1756154,61,123,4,USD
437010,1,3/12/2016,3/22/2016,309667,10,1620,5,CAD
437011,1,3/12/2016,3/22/2016,1013844,39,111,1,GBP
437012,1,3/12/2016,3/22/2016,1363472,66,1595,2,USD
439000,1,3/14/2016,3/22/2016,1822172,47,2119,1,USD
439001,1,3/14/2016,3/22/2016,290812,10,457,1,CAD
439002,1,3/14/2016,3/22/2016,1427596,61,1595,2,USD
440000,1,3/15/2016,3/22/2016,660940,12,1719,1,EUR
440001,1,3/15/2016,3/22/2016,920213,39,96,5,GBP
440002,1,3/15/2016,3/22/2016,1625297,43,1782,2,USD
441001,1,3/16/2016,3/22/2016,398577,9,1718,1,CAD
441002,1,3/16/2016,3/22/2016,1317634,64,1742,9,USD
442000,1,3/17/2016,3/22/2016,1003048,0,444,5,GBP
479000,1,4/23/2016,5/8/2016,948795,39,1355,1,GBP
481000,1,4/25/2016,5/8/2016,218961,9,496,1,CAD
482000,1,4/26/2016,5/8/2016,774165,28,1638,6,EUR
482001,1,4/26/2016,5/8/2016,1073027,37,1571,1,GBP
482002,1,4/26/2016,5/8/2016,1857129,44,431,7,USD
482003,1,4/26/2016,5/8/2016,959017,39,531,5,GBP
483000,1,4/27/2016,5/8/2016,1932334,63,1620,2,USD
483001,1,4/27/2016,5/8/2016,293556,8,2112,1,CAD
483002,1,4/27/2016,5/8/2016,990399,38,62,3,GBP
483003,1,4/27/2016,5/8/2016,541442,24,55,2,EUR
483004,1,4/27/2016,5/8/2016,44728,5,1072,3,AUD
483005,1,4/27/2016,5/8/2016,512312,22,1599,1,EUR
483006,1,4/27/2016,5/8/2016,2011787,48,77,1,USD
484000,1,4/28/2016,5/8/2016,1304026,65,1641,1,USD
484001,1,4/28/2016,5/8/2016,1883710,44,1472,3,USD
484002,1,4/28/2016,5/8/2016,1891647,0,184,9,USD
484004,1,4/28/2016,5/1/2016,971117,38,1621,4,GBP
484005,1,4/28/2016,5/1/2016,485922,24,96,8,EUR
484006,1,4/28/2016,5/1/2016,261199,9,326,3,CAD
484007,1,4/28/2016,5/1/2016,1829841,65,528,8,USD
484008,1,4/28/2016,5/1/2016,1430718,0,119,1,USD
485001,1,4/29/2016,5/8/2016,97228,4,1573,1,AUD
485002,1,4/29/2016,5/8/2016,1304549,44,101,1,USD
485003,1,4/29/2016,5/8/2016,1132400,41,1295,8,GBP
485004,1,4/29/2016,5/8/2016,105647,2,109,3,AUD
485005,1,4/29/2016,5/8/2016,976299,37,159,5,GBP
485006,1,4/29/2016,5/8/2016,1899970,61,1959,2,USD
486000,1,4/30/2016,5/8/2016,1349711,0,143,1,USD
486001,1,4/30/2016,5/8/2016,1539575,0,1077,10,USD
486002,1,4/30/2016,5/4/2016,545764,19,52,4,EUR
486003,1,4/30/2016,5/4/2016,1488083,45,98,6,USD
486004,1,4/30/2016,5/4/2016,26642,4,2142,1,AUD
486005,1,4/30/2016,5/4/2016,663278,13,443,4,EUR
486007,1,4/30/2016,5/4/2016,1245616,45,1664,2,USD
486008,1,4/30/2016,5/4/2016,789600,29,1695,5,EUR
486009,1,4/30/2016,5/4/2016,734689,28,959,1,EUR
486010,1,4/30/2016,5/4/2016,2037292,0,1924,4,USD
486011,1,4/30/2016,5/9/2016,1557251,66,1176,1,USD
486012,1,4/30/2016,5/9/2016,128179,6,1387,2,AUD
486013,1,4/30/2016,5/9/2016,328350,8,1636,3,CAD
486014,1,4/30/2016,5/9/2016,939181,42,106,3,GBP
488000,1,5/2/2016,5/9/2016,1101670,38,1925,7,GBP
488001,1,5/2/2016,5/9/2016,1702221,43,69,4,USD
488002,1,5/2/2016,5/9/2016,1150424,38,1897,7,GBP
488003,1,5/2/2016,5/9/2016,714472,30,406,7,EUR
488004,1,5/2/2016,5/9/2016,943859,39,2103,9,GBP
489000,1,5/3/2016,5/9/2016,1134255,40,105,1,GBP
489001,1,5/3/2016,5/9/2016,1925694,56,721,9,USD
489002,1,5/3/2016,5/9/2016,1424915,48,438,9,USD
489003,1,5/3/2016,5/9/2016,743399,29,1667,1,EUR
489004,1,5/3/2016,5/9/2016,980041,37,2090,2,GBP
489006,1,5/3/2016,5/9/2016,796439,30,1619,1,EUR
489007,1,5/3/2016,5/9/2016,628320,12,851,7,EUR
490000,1,5/4/2016,5/9/2016,467742,23,89,1,EUR
490001,1,5/4/2016,5/9/2016,1011206,42,245,1,GBP
490002,1,5/4/2016,5/9/2016,1210288,54,440,4,USD
490003,1,5/4/2016,5/9/2016,1749144,44,1784,1,USD
490004,1,5/4/2016,5/9/2016,1330142,50,319,2,USD
490005,1,5/4/2016,5/9/2016,1961969,47,379,3,USD
490006,1,5/4/2016,5/9/2016,893598,32,1575,6,EUR
490007,1,5/4/2016,5/9/2016,190882,6,2213,7,AUD
490008,1,5/4/2016,5/9/2016,573465,20,1596,7,EUR
490009,1,5/4/2016,5/9/2016,121958,0,1585,4,AUD
490010,1,5/4/2016,5/15/2016,1546540,57,1041,8,USD
491000,1,5/5/2016,5/15/2016,1349131,65,51,2,USD
491001,1,5/5/2016,5/15/2016,1380361,64,1291,1,USD
491002,1,5/5/2016,5/15/2016,1424915,56,1591,4,USD
491003,1,5/5/2016,5/15/2016,1888089,0,86,2,USD
491004,1,5/5/2016,5/14/2016,1826459,43,1854,3,USD
491005,1,5/5/2016,5/14/2016,1089890,39,444,2,GBP
491006,1,5/5/2016,5/14/2016,1358803,66,2358,6,USD
491008,1,5/5/2016,5/14/2016,1275055,63,599,2,USD
491009,1,5/5/2016,5/14/2016,261199,8,2099,3,CAD
491010,1,5/5/2016,5/14/2016,1840147,66,1082,2,USD
491011,1,5/5/2016,5/14/2016,1633967,57,1663,4,USD
492000,1,5/6/2016,5/14/2016,504968,20,374,2,EUR
492001,1,5/6/2016,5/14/2016,1480378,59,1310,4,USD
492005,1,5/6/2016,5/14/2016,1634778,55,1626,2,USD
492006,1,5/6/2016,5/14/2016,1637399,63,1595,2,USD
492007,1,5/6/2016,5/14/2016,1353862,44,1098,2,USD
493000,1,5/7/2016,5/14/2016,1482831,57,2041,2,USD
493001,1,5/7/2016,5/14/2016,453993,0,1594,2,EUR
493003,1,5/7/2016,5/20/2016,1267986,55,1176,5,USD
493004,1,5/7/2016,5/20/2016,1524676,64,1338,5,USD
493005,1,5/7/2016,5/20/2016,1995697,61,160,2,USD
493007,1,5/7/2016,5/20/2016,1268392,66,1790,3,USD
493008,1,5/7/2016,5/20/2016,1809447,43,119,2,USD
493009,1,5/7/2016,5/20/2016,1240319,56,2421,1,USD
493010,1,5/7/2016,5/20/2016,1141652,40,141,2,GBP
493011,1,5/7/2016,5/20/2016,310622,8,1758,3,CAD
493012,1,5/7/2016,5/20/2016,1407493,61,454,1,USD
493013,1,5/7/2016,5/20/2016,2096435,57,1643,4,USD
493014,1,5/7/2016,5/20/2016,1110868,36,284,1,GBP
495000,1,5/9/2016,5/20/2016,999342,39,106,1,GBP
495001,1,5/9/2016,5/20/2016,1245575,51,1585,3,USD
495002,1,5/9/2016,5/20/2016,1029757,42,1593,1,GBP
495003,1,5/9/2016,5/20/2016,1788365,55,87,3,USD
495005,1,5/9/2016,5/20/2016,1341101,51,105,3,USD
496001,1,5/10/2016,5/20/2016,429294,19,2339,2,EUR
496002,1,5/10/2016,5/20/2016,1112155,41,2173,6,GBP
496003,1,5/10/2016,5/20/2016,200903,8,118,1,CAD
496004,1,5/10/2016,5/20/2016,1981868,43,1514,3,USD
496005,1,5/10/2016,5/20/2016,661295,18,471,2,EUR
496006,1,5/10/2016,5/20/2016,1875792,57,731,1,USD
496007,1,5/10/2016,5/20/2016,161962,6,1717,8,AUD
497000,1,5/11/2016,5/20/2016,1019297,42,1061,5,GBP
497001,1,5/11/2016,5/20/2016,223081,9,521,2,CAD
497002,1,5/11/2016,5/20/2016,453872,27,2090,8,EUR
497003,1,5/11/2016,5/20/2016,1790139,61,1450,4,USD
497004,1,5/11/2016,5/20/2016,1191344,41,4,2,GBP
497005,1,5/11/2016,5/20/2016,907585,40,1242,1,GBP
497006,1,5/11/2016,5/20/2016,1023381,40,434,6,GBP
497007,1,5/11/2016,5/20/2016,735816,29,1527,6,EUR
497008,1,5/11/2016,5/20/2016,1645532,0,124,6,USD
